ACCOUNT_ID,COMPANY_TYPE,TERRITORY,BUSINESS_REGION,FIRST_PURCHASE_MONTH
1233z00002oRZpTAAX,IT Consultant,United States,US,4/1/2021
1233z00002tEfBIAA1,MSP,United States,US,9/1/2021
1233z00002lh3VXAAZ,Other,United States,US,2/1/2021
1233z00002SglesAAC,MSP,United States,US,3/1/2019
1233z00002s0Cw4AAF,IT Department,United States,US,7/1/2021
1233z00002keO62AAF,MSP,United States,US,2/1/2021
123D000002E3axFIAS,MSP,United States,US,2/1/2017
1233z00002VDyueAAE,MSP,United States,US,7/1/2019
1233z00002rzXrsAAF,IT Department,United States,US,7/1/2021
1233z00002g5OX4AAN,MSP,United States,US,3/1/2020
1233z00002hlxXBAAZ,MSP,United States,US,8/1/2020
1233z00002WjXgyAAG,IT Department,United States,US,8/1/2019
1233z00002WltFQAAA,MSP,United States,US,9/1/2019
1233z00002oRTeOAAX,MSP,United States,US,4/1/2021
1233z00002djDAtAAN,,United States,US,12/1/2019
1233z00002TsnLYAAA,MSP,United States,US,9/1/2019
1233z00002mM4htAAD,MSP,United States,US,1/1/2021
1233z00002UEekeAAE,MSP,United States,US,6/1/2019
1233z00002lFRjrAAH,Other,United States,US,10/1/2020
1233z00002ZHlz3AAE,,United States,US,10/1/2019
1233z00002hoZvdAAF,IT Department,United States,US,7/1/2020
123D00000225Un9IAF,MSP,United States,US,2/1/2016
1233z00002Otw8jAAC,MSP,United States,US,12/1/2018
1233z00002j7rpZAAR,IT Department,United States,US,7/1/2020
1233z00002ZIY6hAAI,IT Consultant,United States,US,11/1/2019
1233z00002rGa2dAAD,IT Consultant,United States,US,7/1/2021
1233z00002OuXqjAAG,MSP,United States,US,12/1/2018
1233z00002U7gkrAAC,MSP,United States,US,6/1/2019
1233z00002hJVSjAAP,IT Consultant,United States,US,4/1/2020
1233z00002mMUYJAA5,MSP,United States,US,12/1/2020
1233z00002g5Xh0AAF,MSP,United States,US,3/1/2020
1233z00002VDszlAAE,,United States,US,6/1/2021
1233z00002sXLOgAAP,IT Department,United States,US,8/1/2021
1233z00002hmm8PAAR,IT Department,United States,US,6/1/2020
1233z00002XgfG1AAK,IT Department,United States,US,10/1/2019
1233z00002WI38rAAE,IT Consultant,United States,US,8/1/2019
1233z00002YaBffAAG,MSP,United States,US,10/1/2019
1233z00002gcjz6AAB,MSP,United States,US,4/1/2020
1233z00002gf8AQAAZ,IT Department,United States,US,5/1/2020
1233z00002iWEP1AAP,IT Consultant,United States,US,4/1/2021
123D000002BCastIAE,MSP,United States,US,1/1/2017
1233z00002RKa9xAAE,IT Department,United States,US,3/1/2019
1233z00002rzurLAAR,IT Department,United States,US,7/1/2021
1233z00002KwpLXAAA,MSP,United States,US,12/1/2017
1233z00002MtksnAAC,MSP,United States,US,7/1/2018
1233z00002k6hFZAAZ,IT Department,United States,US,11/1/2020
1233z00002PZnv8AAE,MSP,United States,US,11/1/2019
1233z00002nH7JSAA1,IT Department,United States,US,3/1/2021
1233z00002YYuReAAM,MSP,United States,US,9/1/2019
1233z00002ODcuMAAU,MSP,United States,US,10/1/2018
1233z00002lG3LGAA1,IT Consultant,United States,US,11/1/2020
1233z00002jTZm3AAH,MSP,United States,US,10/1/2020
123D0000029hth5IAB,IT Consultant,United States,US,5/1/2019
1233z00002MqtcNAAS,MSP,United States,US,7/1/2018
1233z00002Ku2BDAAA,MSP,United States,US,12/1/2017
123D0000028xz57IAB,IT Department,United States,US,9/1/2016
1233z00002jTX1zAAH,IT Department,United States,US,8/1/2020
1233z00002eD9VvAAL,MSP,United States,US,12/1/2019
1233z00002MYoUxAAM,MSP,United States,US,6/1/2018
1233z00002gehfmAAB,IT Department,United States,US,5/1/2020
1233z00002jAvHBAA1,MSP,United States,US,8/1/2020
1233z00002U9H1jAAG,,United States,US,12/1/2020
123D000002AETWpIAQ,,United States,US,1/1/2020
1233z00002eooeaAAB,IT Department,United States,US,1/1/2020
1233z00002ZfSE6AAO,,United States,US,5/1/2021
123D000002CRYlxIAI,MSP,United States,US,1/1/2017
1233z00002gdSoPAAV,IT Consultant,United States,US,3/1/2020
1233z00002hLTZ6AAP,IT Department,United States,US,6/1/2020
1233z00002TsgczAAC,IT Consultant,United States,US,5/1/2019
1233z00002ZhPw0AAG,,United States,US,12/1/2019
123D000002BA2ANIA2,MSP,United States,US,12/1/2016
1233z00002gd7mgAAB,IT Department,United States,US,3/1/2020
1233z00002g7rGZAAZ,MSP,United States,US,4/1/2020
1233z00002kdWHaAAN,IT Department,United States,US,10/1/2020
1233z00002jVBxiAAH,IT Consultant,United States,US,1/1/2021
1233z00002Kvp80AAC,IT Department,United States,US,11/1/2017
1233z00002kdg8WAAR,IT Department,United States,US,10/1/2020
123D000001zdTZuIAN,MSP,United States,US,12/1/2015
1233z00002rF9jHAAT,IT Department,United States,US,6/1/2021
123D000001uHelYIAT,MSP,United States,US,6/1/2015
1233z00002lkX4OAAV,MSP,United States,US,12/1/2020
1233z00002ep7KRAAZ,MSP,United States,US,1/1/2020
1233z00002jSjclAAD,MSP,United States,US,10/1/2020
1233z00002iXqBDAA1,MSP,United States,US,7/1/2020
1233z00002fMztfAAD,MSP,United States,US,7/1/2020
1233z00002ZH7BNAA2,IT Consultant,United States,US,11/1/2019
1233z00002g5N4kAAF,MSP,United States,US,3/1/2020
1233z00002eCj6xAAD,IT Department,United States,US,12/1/2019
1233z00002eqLGLAA3,MSP,United States,US,2/1/2020
123D000002KGI5HIAY,MSP,United States,US,11/1/2017
1233z00002UEQdiAAI,MSP,United States,US,5/1/2019
1233z00002ZFzcVAAU,MSP,United States,US,11/1/2019
123D000001yjZCIIA3,MSP,United States,US,10/1/2015
1233z00002OsgX0AAK,MSP,United States,US,11/1/2018
1233z00002pNDd5AAH,MSP,United States,US,4/1/2021
1233z00002oQkpqAAD,MSP,United States,US,4/1/2021
1233z00002U7AMVAA4,MSP,United States,US,6/1/2019
1233z00002Q7RcXAAW,IT Department,United States,US,1/1/2019
1233z00002nHL60AAH,IT Department,United States,US,5/1/2021
1233z00002M5Z6xAAG,IT Consultant,United States,US,8/1/2019
1233z00002NI7xOAAU,MSP,United States,US,8/1/2018
123D000002JqkpTIAS,MSP,United States,US,10/1/2017
1233z00002MKFfKAAY,MSP,United States,US,5/1/2018
123D0000025y5zuIAB,MSP,United States,US,7/1/2016
1233z00002nIInoAAH,MSP,United States,US,1/1/2021
1233z00002oQflzAAD,,United States,US,6/1/2021
1233z00002eDmUYAA1,,United States,US,12/1/2019
1233z00002WGoNyAAM,IT Department,United States,US,8/1/2019
123D0000028yCukIAF,,United States,US,6/1/2020
1233z00002jU3o4AAD,MSP,United States,US,8/1/2020
1233z00002lhNNIAA3,IT Consultant,United States,US,11/1/2020
1233z00002LHiQtAAM,IT Department,United States,US,4/1/2018
1233z00002nIaxDAAT,MSP,United States,US,2/1/2021
123D000001zcF8BIAV,MSP,United States,US,12/1/2015
1233z00002rAfvtAAD,IT Department,United States,US,5/1/2021
1233z00002kdMNxAAN,Other,United States,US,10/1/2020
1233z00002fMCDXAA5,MSP,United States,US,3/1/2020
1233z00002Lm7gJAAS,IT Department,United States,US,2/1/2018
1233z00002kdld5AAB,IT Consultant,United States,US,9/1/2020
1233z00002LgGiGAAW,MSP,United States,US,3/1/2018
1233z00002g7bI4AAJ,MSP,United States,US,3/1/2020
1233z00002LGVMPAA6,MSP,United States,US,1/1/2018
1233z00002jTjAMAA1,IT Consultant,United States,US,9/1/2020
1233z00002YYzNtAAM,MSP,United States,US,9/1/2019
1233z00002s0IeFAAV,IT Department,United States,US,7/1/2021
1233z00002NGlPyAAM,MSP,United States,US,8/1/2018
1233z00002WjukFAAS,,United States,US,4/1/2020
1233z00002eEut5AAD,MSP,United States,US,1/1/2020
1233z00002g8CqsAAF,MSP,United States,US,4/1/2020
1233z00002nsD3JAAV,IT Department,United States,US,2/1/2021
1233z00002fLRfoAAH,IT Consultant,United States,US,3/1/2020
1233z00002nrrxfAAB,IT Consultant,United States,US,2/1/2021
123D000002BC3NgIAM,MSP,United States,US,12/1/2016
123D000001x5KWWIA3,MSP,United States,US,8/1/2015
1233z00002eCuYIAA1,,United States,US,2/1/2020
1233z00002ZGO2OAAY,IT Consultant,United States,US,10/1/2019
1233z00002LlkDrAAK,MSP,United States,US,3/1/2018
1233z00002hLnepAAD,IT Department,United States,US,5/1/2020
1233z00002fLCw7AAH,IT Department,United States,US,2/1/2020
1233z00002emzWZAAZ,,United States,US,1/1/2020
1233z00002eEGnCAAX,,United States,US,12/1/2019
1233z00002g73SoAAJ,MSP,United States,US,4/1/2020
1233z00002mM4FfAAL,IT Department,United States,US,1/1/2021
1233z00002pudeuAAB,MSP,United States,US,6/1/2021
1233z00002OeI0bAAG,MSP,United States,US,12/1/2018
1233z00002tCsYaAAL,IT Department,United States,US,9/1/2021
1233z00002empvoAAB,MSP,United States,US,12/1/2019
123D000002261SlIAJ,MSP,United States,US,3/1/2016
1233z00002OFpVWAA2,MSP,United States,US,11/1/2018
123D000002HkH3FIAW,MSP,United States,US,7/1/2017
1233z00002SOMjnAAI,MSP,United States,US,3/1/2019
1233z00002OF291AAE,MSP,United States,US,12/1/2018
123D0000024QorhIAD,MSP,United States,US,9/1/2016
1233z00002OdxcxAAC,MSP,United States,US,11/1/2018
1233z00002Pb8S9AAK,MSP,United States,US,12/1/2018
1233z00002li7t1AAB,IT Department,United States,US,11/1/2020
123D000002B94WXIAA,IT Department,United States,US,12/1/2016
1233z00002hIxKdAAL,IT Department,United States,US,5/1/2020
123D000002FYBHiIAQ,MSP,United States,US,5/1/2017
123D000002AmGFTIA4,MSP,United States,US,1/1/2017
1233z00002hlpY3AAJ,IT Department,United States,US,6/1/2020
1233z00002NItGpAAM,IT Department,United States,US,7/1/2018
1233z00002hlWhMAAV,IT Department,United States,US,5/1/2020
1233z00002Si7o7AAC,MSP,United States,US,4/1/2019
1233z00002nv69ZAAR,IT Department,United States,US,3/1/2021
1233z00002LgsWTAAA,MSP,United States,US,3/1/2018
123D000001qdKAGIA3,MSP,United States,US,1/1/2015
1233z00002hnwQPAAZ,IT Department,United States,US,5/1/2020
1233z00002VBBJbAAQ,IT Consultant,United States,US,6/1/2019
1233z00002Lz9V8AAK,MSP,United States,US,8/1/2018
1233z00002NhAMiAAO,MSP,United States,US,9/1/2018
1233z00002eoBTPAA3,MSP,United States,US,12/1/2019
123D000001zaSroIAF,MSP,United States,US,11/1/2015
1233z00002QRwVyAAM,,United States,US,8/1/2021
123D000001vpUNUIA3,MSP,United States,US,7/1/2015
1233z00002jBOAnAAP,MSP,United States,US,9/1/2020
1233z00002lDi2BAAT,MSP,United States,US,9/1/2020
1233z00002jV1hvAAD,MSP,United States,US,8/1/2020
1233z00002mLuACAA1,IT Consultant,United States,US,2/1/2021
1233z00002sZHSNAA5,IT Department,United States,US,8/1/2021
1233z00002ZektVAAS,IT Department,United States,US,11/1/2019
1233z00002fLdJaAAL,IT Department,United States,US,5/1/2021
1233z00002mK2QCAA1,IT Department,United States,US,12/1/2020
1233z00002djff0AAB,IT Consultant,United States,US,12/1/2019
123D000001uHoTeIAL,MSP,United States,US,5/1/2015
1233z00002WKBBGAA6,MSP,United States,US,7/1/2019
1233z00002iWVTHAA5,IT Consultant,United States,US,2/1/2021
1233z00002LHftiAAE,MSP,United States,US,12/1/2018
1233z00002LgCndAAG,MSP,United States,US,2/1/2018
123D000002B93OTIAA,MSP,United States,US,12/1/2016
1233z00002KrRWbAAO,MSP,United States,US,2/1/2018
1233z00002Xj13vAAC,MSP,United States,US,5/1/2020
1233z00002lEFsLAAX,MSP,United States,US,10/1/2020
1233z00002LndwSAAS,MSP,United States,US,3/1/2018
1233z00002NHPqaAAI,MSP,United States,US,7/1/2018
1233z00002rzecoAAB,IT Department,United States,US,7/1/2021
1233z00002ZfjWjAAK,IT Consultant,United States,US,12/1/2019
123D000001zbyfBIAR,MSP,United States,US,12/1/2015
1233z00002XsbNvAAK,,United States,US,12/1/2019
1233z00002YZbo9AAE,IT Department,United States,US,9/1/2019
1233z00002QlAXmAAO,MSP,United States,US,3/1/2019
1233z00002jV1nFAAT,IT Department,United States,US,9/1/2020
1233z00002WGSKpAAQ,,United States,US,8/1/2019
123D000001sIk1GIAT,MSP,United States,US,2/1/2015
1233z00002pPOuFAAX,MSP,United States,US,5/1/2021
1233z00002Ov6k0AAC,MSP,United States,US,11/1/2018
1233z00002hKziNAAT,IT Department,United States,US,5/1/2020
1233z00002epJEMAA3,MSP,United States,US,1/1/2020
1233z00002hIHzJAAX,MSP,United States,US,4/1/2020
1233z00002kcF8jAAF,IT Consultant,United States,US,9/1/2020
1233z00002KsyfsAAC,MSP,United States,US,1/1/2018
1233z00002M2uN0AAK,MSP,United States,US,4/1/2018
1233z00002Mssg7AAC,MSP,United States,US,7/1/2018
1233z00002gfenFAAR,MSP,United States,US,5/1/2020
1233z00002YcZyxAAG,IT Department,United States,US,10/1/2019
1233z00002jAoGiAAL,MSP,United States,US,8/1/2020
1233z00002hm7HPAAZ,,United States,US,7/1/2020
123D0000026zRcYIAV,MSP,United States,US,8/1/2016
1233z00002tDXwSAAX,IT Consultant,United States,US,9/1/2021
1233z00002NIAgAAAY,MSP,United States,US,8/1/2018
1233z00002MX4CSAA2,MSP,United States,US,6/1/2018
1233z00002kdSjHAAV,MSP,United States,US,10/1/2020
1233z00002gcQ7BAAV,IT Department,United States,US,3/1/2020
1233z00002LnjL6AAK,MSP,United States,US,5/1/2018
1233z00002RJz9mAAE,MSP,United States,US,2/1/2019
1233z00002ptyviAAB,IT Department,United States,US,7/1/2021
1233z00002ZGDeDAAY,MSP,United States,US,11/1/2019
1233z00002fLk95AAD,MSP,United States,US,9/1/2020
1233z00002kdSKYAA3,IT Consultant,United States,US,10/1/2020
1233z00002RmwwOAAS,MSP,United States,US,3/1/2019
1233z00002s0FPCAA3,IT Department,United States,US,8/1/2021
1233z00002M3cSoAAK,MSP,United States,US,4/1/2018
1233z00002pMjRAAA1,IT Department,United States,US,4/1/2021
1233z00002Nv0jwAAC,MSP,United States,US,9/1/2018
1233z00002djprBAAR,,United States,US,12/1/2019
1233z00002MtHJ7AAO,IT Department,United States,US,7/1/2018
1233z00002ZGffHAAU,MSP,United States,US,11/1/2019
123D000001sbwh5IAB,IT Department,United States,US,2/1/2015
123D000002IS3zfIAE,MSP,United States,US,7/1/2017
1233z00002RN1cRAAU,,United States,US,2/1/2020
1233z00002g6ZMmAAN,MSP,United States,US,2/1/2020
1233z00002k87riAAB,IT Department,United States,US,9/1/2020
1233z00002tDs0yAAD,MSP,United States,US,9/1/2021
1233z00002k5C1DAAV,IT Consultant,United States,US,8/1/2020
1233z00002lh4z0AAB,MSP,United States,US,11/1/2020
1233z00002eqiOUAAZ,MSP,United States,US,1/1/2020
1233z00002MrhmiAAC,MSP,United States,US,7/1/2018
1233z00002gfy2IAAR,MSP,United States,US,4/1/2020
1233z00002WjNVKAA4,IT Consultant,United States,US,7/1/2019
1233z00002k6zhsAAB,MSP,United States,US,9/1/2020
1233z00002TqJapAAG,IT Consultant,United States,US,5/1/2019
1233z00002TrbYMAAA,MSP,United States,US,6/1/2019
1233z00002jSjmMAAT,IT Department,United States,US,8/1/2020
1233z00002XgpkoAAC,IT Consultant,United States,US,9/1/2019
1233z00002SLoQ1AAM,IT Consultant,United States,US,6/1/2019
1233z00002SM7igAAE,MSP,United States,US,3/1/2019
1233z00002PZMdPAAY,MSP,United States,US,12/1/2018
1233z00002RMkwgAAE,MSP,United States,US,3/1/2019
1233z00002enElcAAF,Other,United States,US,1/1/2020
1233z00002ZfUzMAAW,IT Consultant,United States,US,11/1/2019
1233z00002lFBB4AAP,IT Department,United States,US,11/1/2020
1233z00002MLhdLAAU,MSP,United States,US,5/1/2018
1233z00002NgvZQAAA,MSP,United States,US,8/1/2018
123D000001x7ICVIA3,MSP,United States,US,6/1/2016
1233z00002OdCCfAAO,MSP,United States,US,11/1/2018
1233z00002oRLL8AAP,IT Department,United States,US,6/1/2021
1233z00002OukKDAAA,MSP,United States,US,11/1/2018
1233z00002NHe81AAE,MSP,United States,US,7/1/2018
1233z00002jSlWnAAL,MSP,United States,US,8/1/2020
1233z00002MJKzqAAI,MSP,United States,US,4/1/2018
123D0000029fZFZIA3,MSP,United States,US,10/1/2016
1233z00002VCyftAAE,MSP,United States,US,7/1/2019
1233z00002hoXNoAAN,IT Consultant,United States,US,6/1/2020
1233z00002PZayDAAU,,United States,US,3/1/2020
1233z00002hK1h8AAD,MSP,United States,US,3/1/2021
1233z00002MqmuwAAC,MSP,United States,US,6/1/2018
1233z00002Nif3vAAC,MSP,United States,US,9/1/2018
1233z00002jSINDAA5,IT Consultant,United States,US,8/1/2020
1233z00002pOMZwAAP,IT Department,United States,US,6/1/2021
1233z00002kdvTMAAZ,MSP,United States,US,10/1/2020
1233z00002jUBQ4AAP,IT Consultant,United States,US,9/1/2020
1233z00002YZYlJAAY,MSP,United States,US,10/1/2019
1233z00002kbuSzAAJ,MSP,United States,US,10/1/2020
123D0000025BIyrIAH,IT Department,United States,US,6/1/2016
123D000001zcP61IAF,MSP,United States,US,12/1/2015
1233z00002QiEAAAA4,MSP,United States,US,3/1/2019
1233z00002gcGQ9AAN,MSP,United States,US,4/1/2020
1233z00002fOQyRAAX,IT Consultant,United States,US,3/1/2020
1233z00002pPQGRAA5,IT Department,United States,US,4/1/2021
123D000002KGTrjIAI,MSP,United States,US,10/1/2017
1233z00002pLMtKAAX,Other,United States,US,4/1/2021
1233z00002MK79kAAE,MSP,United States,US,4/1/2018
123D0000023e3RRIAZ,MSP,United States,US,4/1/2016
123D000002IUVeCIAY,IT Department,United States,US,9/1/2017
1233z00002WIrxwAAE,IT Consultant,United States,US,8/1/2019
123D00000233HbvIAF,MSP,United States,US,3/1/2016
1233z00002MLxhOAAU,IT Department,United States,US,5/1/2018
1233z00002SjjPYAAA,IT Consultant,United States,US,4/1/2019
1233z00002RjRipAAG,,United States,US,12/1/2020
1233z00002hHzR5AAL,MSP,United States,US,4/1/2020
1233z00002MqsR4AAK,MSP,United States,US,7/1/2018
1233z00002Nu6i1AAC,MSP,United States,US,9/1/2018
123D000002AlKq9IAG,MSP,United States,US,11/1/2016
1233z00002OtIJAAA4,MSP,United States,US,12/1/2018
1233z00002U93BGAAA,IT Department,United States,US,7/1/2019
1233z00002qR6X9AAL,IT Department,United States,US,6/1/2021
1233z00002NGiDkAAM,MSP,United States,US,8/1/2018
1233z00002k87LHAAZ,MSP,United States,US,9/1/2020
1233z00002OESbMAAY,MSP,United States,US,11/1/2018
1233z00002k5U1uAAF,IT Department,United States,US,12/1/2020
1233z00002LfmcfAAC,IT Department,United States,US,2/1/2018
123D000001yjMrcIAF,MSP,United States,US,10/1/2015
1233z00002VEPKpAAQ,IT Consultant,United States,US,8/1/2019
1233z00002Wn6xdAAC,IT Department,United States,US,9/1/2019
1233z00002VDGNoAAQ,IT Department,United States,US,7/1/2019
1233z00002ZH7lUAAU,IT Consultant,United States,US,11/1/2019
1233z00002fO6yHAAT,MSP,United States,US,3/1/2020
123D000001x83RXIAZ,MSP,United States,US,8/1/2015
123D000001zbYElIAN,MSP,United States,US,11/1/2015
1233z00002ZhP3AAAW,MSP,United States,US,11/1/2019
1233z00002U7LQkAAO,IT Consultant,United States,US,6/1/2019
1233z00002YbkC6AAK,MSP,United States,US,10/1/2019
1233z00002RmzITAAA,,United States,US,1/1/2021
1233z00002geN2ZAAV,IT Department,United States,US,4/1/2020
1233z00002oPeiPAAT,MSP,United States,US,3/1/2021
1233z00002TRmObAAM,MSP,United States,US,3/1/2019
1233z00002g7s8NAAR,MSP,United States,US,3/1/2020
1233z00002M3YNFAA4,MSP,United States,US,4/1/2018
123D0000026z6lfIAB,MSP,United States,US,7/1/2016
1233z00002jB8S4AAL,IT Department,United States,US,8/1/2020
1233z00002g7mJGAAZ,MSP,United States,US,4/1/2020
1233z00002emqEbAAJ,MSP,United States,US,1/1/2020
1233z00002M6WpJAAW,MSP,United States,US,5/1/2018
1233z00002hJdgrAAD,MSP,United States,US,5/1/2020
1233z00002M56jHAAS,IT Department,United States,US,4/1/2018
1233z00002lG3tnAAD,MSP,United States,US,10/1/2020
1233z00002geAAjAAN,,United States,US,4/1/2020
1233z00002ODvSHAA2,MSP,United States,US,12/1/2018
1233z00002eEqtqAAD,MSP,United States,US,6/1/2020
1233z00002eCqUfAAL,,United States,US,12/1/2019
1233z00002WJ0YyAAM,IT Department,United States,US,8/1/2019
1233z00002k587wAAB,IT Consultant,United States,US,9/1/2020
1233z00002g7zs0AAB,Other,United States,US,3/1/2020
1233z00002fLhvEAAT,IT Department,United States,US,2/1/2020
1233z00002lGiphAAD,IT Department,United States,US,11/1/2020
1233z00002lDcOYAA1,MSP,United States,US,11/1/2020
1233z00002IeJz1AAG,IT Department,United States,US,11/1/2017
1233z00002OssFqAAK,IT Department,United States,US,11/1/2018
1233z00002gekveAAB,MSP,United States,US,4/1/2020
1233z00002jT08YAAT,IT Department,United States,US,7/1/2020
123D000002Joxe6IAC,MSP,United States,US,10/1/2017
1233z00002VBPfCAAY,MSP,United States,US,7/1/2019
123D000002BCH3uIAI,MSP,United States,US,12/1/2016
123D00000234fAlIAJ,MSP,United States,US,3/1/2016
1233z00002iXByeAAH,MSP,United States,US,6/1/2020
1233z00002hmlmFAAR,MSP,United States,US,6/1/2020
1233z00002pvGcPAAV,MSP,United States,US,5/1/2021
123D0000029gzx1IAB,MSP,United States,US,11/1/2016
1233z00002OspGmAAK,MSP,United States,US,11/1/2018
123D000002IVONCIA6,MSP,United States,US,9/1/2017
1233z00002jSSAdAAP,IT Department,United States,US,8/1/2020
1233z00002YZiaGAAU,IT Department,United States,US,10/1/2019
123D0000020YMryIAH,MSP,United States,US,1/1/2016
1233z00002k4FTzAAN,MSP,United States,US,8/1/2020
1233z00002fKjwJAAT,IT Department,United States,US,3/1/2020
1233z00002hIeFKAA1,MSP,United States,US,5/1/2020
1233z00002kcaa1AAB,MSP,United States,US,10/1/2020
1233z00002Si5DWAAA,MSP,United States,US,4/1/2019
1233z00002k6FxWAAV,IT Department,United States,US,10/1/2020
1233z00002LFQdgAAI,MSP,United States,US,4/1/2018
1233z00002eoLQeAAN,,United States,US,1/1/2020
1233z00002djxxiAAB,MSP,United States,US,12/1/2019
1233z00002nt7pUAAR,MSP,United States,US,2/1/2021
1233z00002TrlW7AAK,IT Consultant,United States,US,5/1/2019
1233z00002VEB3cAAI,IT Consultant,United States,US,8/1/2019
1233z00002U9fjhAAC,,United States,US,7/1/2019
1233z00002KkQt4AAG,MSP,United States,US,3/1/2018
1233z00002hI7SaAAL,IT Department,United States,US,4/1/2020
1233z00002oRU0yAAH,IT Consultant,United States,US,4/1/2021
123D000002EtxMXIAA,MSP,United States,US,4/1/2017
123D000002Hin9WIAS,MSP,United States,US,7/1/2017
123D0000029iCmjIAF,MSP,United States,US,11/1/2016
1233z00002WHKb1AAI,MSP,United States,US,8/1/2019
1233z00002mJtKxAAL,IT Department,United States,US,12/1/2020
1233z00002mInykAAD,MSP,United States,US,12/1/2020
1233z00002g5PCdAAN,IT Department,United States,US,3/1/2020
1233z00002TRCo5AAI,IT Consultant,United States,US,4/1/2019
1233z00002WHQdHAAY,IT Consultant,United States,US,8/1/2019
1233z00002Pa3HHAAA,MSP,United States,US,1/1/2019
1233z00002PbiWmAAK,MSP,United States,US,12/1/2018
1233z00002Qk8Q2AAK,MSP,United States,US,1/1/2019
1233z00002eDwYKAA1,,United States,US,1/1/2020
1233z00002U9EcsAAG,,United States,US,6/1/2020
1233z00002hM4z2AAD,IT Department,United States,US,5/1/2020
1233z00002RNFzfAAI,MSP,United States,US,3/1/2019
1233z00002fLH99AAH,IT Department,United States,US,2/1/2020
1233z00002oRFW0AAP,IT Consultant,United States,US,3/1/2021
1233z00002ZHTtZAAY,IT Consultant,United States,US,10/1/2019
1233z00002ZIBqYAAY,,United States,US,7/1/2020
1233z00002eDkwuAAD,,United States,US,12/1/2019
123D00000224rw8IAB,IT Department,United States,US,2/1/2016
123D000001y1hZdIAJ,MSP,United States,US,9/1/2015
1233z00002g4b5KAAR,IT Department,United States,US,3/1/2020
1233z00002UEeUlAAM,MSP,United States,US,6/1/2019
123D000001qbqNXIAZ,MSP,United States,US,12/1/2014
1233z00002ZfuO6AAK,,United States,US,12/1/2019
1233z00002WIWDqAAQ,MSP,United States,US,8/1/2019
1233z00002ODVmyAAI,IT Department,United States,US,10/1/2018
1233z00002ODCuLAAY,MSP,United States,US,9/1/2018
1233z00002fKRRnAAP,IT Department,United States,US,2/1/2020
1233z00002epmAzAAJ,MSP,United States,US,1/1/2020
1233z00002ZHxl6AAE,MSP,United States,US,11/1/2019
1233z00002TRYXSAA6,IT Consultant,United States,US,4/1/2019
123D0000027fF6TIAV,MSP,United States,US,8/1/2016
1233z00002WHScgAAI,IT Consultant,United States,US,8/1/2019
1233z00002en8C7AAJ,MSP,United States,US,12/1/2019
123D000001sbpJWIAZ,MSP,United States,US,2/1/2015
1233z00002NhNwKAAW,IT Department,United States,US,9/1/2018
1233z00002keZehAAF,IT Department,United States,US,10/1/2020
123D000001ykaQ5IAJ,MSP,United States,US,11/1/2015
1233z00002g5gbtAAB,MSP,United States,US,4/1/2020
1233z00002gcramAAB,IT Department,United States,US,5/1/2020
1233z00002QiER2AAO,MSP,United States,US,2/1/2019
1233z00002gdLC3AAN,IT Department,United States,US,3/1/2020
1233z00002VEgQeAAM,IT Department,United States,US,7/1/2019
1233z00002gdqAqAAJ,MSP,United States,US,1/1/2021
1233z00002UEJCGAA6,MSP,United States,US,8/1/2019
1233z00002jTHMkAAP,MSP,United States,US,7/1/2020
1233z00002OG4qpAAE,MSP,United States,US,1/1/2019
123D0000020YN4EIAX,MSP,United States,US,1/1/2016
1233z00002dl3AzAAJ,,United States,US,12/1/2019
1233z00002KkRo5AAG,MSP,United States,US,4/1/2018
1233z00002iWdXIAA1,IT Department,United States,US,7/1/2020
1233z00002djQOfAAN,IT Consultant,United States,US,12/1/2019
1233z00002kdRixAAF,MSP,United States,US,9/1/2020
1233z00002ge4gbAAB,MSP,United States,US,8/1/2020
123D000001tobIFIAZ,MSP,United States,US,11/1/2015
1233z00002kf7uYAAR,IT Department,United States,US,9/1/2020
1233z00002s0jQRAAZ,IT Department,United States,US,8/1/2021
123D000002HicG6IAK,IT Department,United States,US,7/1/2017
1233z00002nt3mlAAB,IT Department,United States,US,3/1/2021
1233z00002UEQz0AAI,MSP,United States,US,6/1/2019
1233z00002WJeVpAAM,IT Consultant,United States,US,7/1/2019
1233z00002RmarWAAS,MSP,United States,US,2/1/2019
1233z00002hnTGFAA3,IT Department,United States,US,6/1/2020
1233z00002MX23JAAU,IT Department,United States,US,5/1/2018
1233z00002OCxMXAA2,MSP,United States,US,5/1/2019
1233z00002QlE1pAAG,IT Consultant,United States,US,8/1/2019
1233z00002gfKdjAAF,MSP,United States,US,4/1/2020
1233z00002RL7Q3AAM,,United States,US,7/1/2020
1233z00002Tss0LAAS,MSP,United States,US,6/1/2019
1233z00002lEuIMAA1,IT Department,United States,US,11/1/2020
1233z00002OwSiWAAW,MSP,United States,US,12/1/2018
1233z00002Pa889AAC,MSP,United States,US,11/1/2018
1233z00002pvaRDAAZ,IT Department,United States,US,5/1/2021
1233z00002M4w8tAAC,IT Department,United States,US,4/1/2018
1233z00002mJqnBAAT,MSP,United States,US,12/1/2020
123D000001rWWhKIAX,MSP,United States,US,2/1/2015
1233z00002nss2FAAR,Other,United States,US,3/1/2021
123D000002JpFxuIAG,MSP,United States,US,9/1/2017
1233z00002hlSdvAAF,IT Consultant,United States,US,6/1/2020
1233z00002tDfkGAAT,IT Department,United States,US,9/1/2021
