ACCOUNT_ID,CHURN_MONTH,MAIN_CHURN_REASON
1233z00002nFMvUAAX,8/1/2021,Other
1233z00002enXR8AAN,8/1/2020,Business
1233z00002eqqqKAAR,1/1/2020,Other
1233z00002NG1OaAAM,7/1/2021,Business
1233z00002keU6hAAF,1/1/2021,Other
1233z00002PYdkNAAU,12/1/2020,Product
1233z00002MMfZUAA2,7/1/2020,Business
1233z00002g7pnPAAR,5/1/2020,Product
1233z00002Q6USwAAO,7/1/2021,Business
1233z00002Tq86nAAC,1/1/2020,Business
1233z00002k4Xk5AAF,8/1/2021,Product
123D000002350yBIAR,7/1/2021,Other
123D000001zZmP8IAL,8/1/2020,Product
123D0000027fDkwIAF,11/1/2020,Price
1233z00002g6zFiAAJ,8/1/2021,Product
1233z00002dk1x8AAB,6/1/2020,Business
1233z00002U9CnEAAW,9/1/2020,Product
1233z00002g5fdmAAB,1/1/2021,Other
1233z00002YYxF4AAM,6/1/2021,Business
1233z00002hmBTSAA3,12/1/2020,Business
123D0000028AHLnIAP,10/1/2019,Other
1233z00002WJdFaAAM,4/1/2021,Other
1233z00002gdxM1AAJ,8/1/2020,Other
1233z00002enQyZAAV,1/1/2020,Product
1233z00002UEJAeAAQ,4/1/2020,Product
1233z00002hIaBWAA1,11/1/2020,Product
1233z00002TsiBFAAA,5/1/2020,Business
1233z00002djpf9AAB,11/1/2020,Price
1233z00002lGpZxAAL,7/1/2021,Business
1233z00002fMaO1AAL,8/1/2021,Price
1233z00002pMDcmAAH,5/1/2021,Product
1233z00002j974QAAR,11/1/2020,Price
1233z00002ZfWq5AAG,1/1/2021,Support
1233z00002WJxbAAAU,8/1/2020,Price
123D000001tktVvIAJ,6/1/2020,Business
1233z00002kcaWsAAJ,12/1/2020,Business
1233z00002eESbKAAX,12/1/2019,Price
1233z00002Yc71gAAC,1/1/2021,Business
1233z00002VD2GBAA2,10/1/2020,Other
1233z00002hope2AAB,11/1/2020,Price
1233z00002WJ1iiAAE,10/1/2019,Business
1233z00002Xh9faAAC,4/1/2021,Product
1233z00002eDNgjAAH,8/1/2020,Business
1233z00002eq15eAAB,6/1/2020,Price
1233z00002j7lp4AAB,1/1/2021,Business
1233z00002fNBTfAAP,3/1/2021,Business
1233z00002QYIEjAAQ,10/1/2019,Business
1233z00002KqknFAAS,4/1/2020,Product
1233z00002XgDFaAAO,8/1/2020,Price
1233z00002VED6vAAI,11/1/2020,Support
1233z00002pMDcmAAH,5/1/2021,Support
1233z00002hJsLbAAL,5/1/2020,Business
1233z00002LFZRtAAQ,11/1/2019,Product
1233z00002g4T1RAAV,3/1/2021,Price
1233z00002jAMN9AAP,9/1/2020,Business
1233z00002djDYmAAN,4/1/2021,Product
1233z00002VCH19AAI,6/1/2021,Product
123D0000026tQzWIAV,2/1/2020,Business
1233z00002YZYlJAAY,3/1/2021,Product
1233z00002hJdQ5AAL,5/1/2021,Business
1233z00002nuR8GAAV,4/1/2021,Product
1233z00002nuR8GAAV,4/1/2021,Support
1233z00002U8kO9AAK,6/1/2021,Price
1233z00002dhbV8AAJ,5/1/2020,Other
1233z00002g83hoAAB,3/1/2021,Business
1233z00002U7BEPAA4,1/1/2020,Business
1233z00002dhbV8AAJ,5/1/2020,Business
123D00000258M2iIAF,11/1/2020,Other
1233z00002TSQJoAAQ,12/1/2019,Business
1233z00002ZfwXpAAK,6/1/2021,Business
1233z00002gcHeMAAV,4/1/2021,Business
1233z00002nsXZZAA3,4/1/2021,Business
1233z00002ep5U5AAJ,12/1/2020,Other
1233z00002VDsmrAAE,11/1/2019,Price
123D000002BlqYuIAK,4/1/2021,Business
1233z00002iXLHdAAP,1/1/2021,Price
1233z00002lG1eEAAT,3/1/2021,Product
1233z00002lG1eEAAT,3/1/2021,Business
123D000002G4rEdIAK,9/1/2020,Business
1233z00002nsMeqAAF,6/1/2021,Price
1233z00002ZfXEDAA4,2/1/2020,Other
1233z00002MLek4AAE,7/1/2020,Product
1233z00002hnOCuAAN,11/1/2020,Business
1233z00002M6HwzAAG,3/1/2020,Product
1233z00002OugIVAAA,6/1/2020,Product
1233z00002fLXeeAAH,4/1/2020,Business
1233z00002M3lLKAAA,10/1/2020,Business
1233z00002eDCEhAAP,4/1/2020,Business
1233z00002k5wxKAAR,3/1/2021,Other
1233z00002UEiOxAAM,12/1/2019,Business
1233z00002VBsMTAA2,9/1/2020,Business
1233z00002pNnzRAAT,5/1/2021,Price
1233z00002PcTIzAAO,12/1/2020,Business
1233z00002lkQJ3AAN,8/1/2021,Business
1233z00002WISWNAA6,3/1/2020,Other
1233z00002iWkjIAAT,11/1/2020,Product
1233z00002ZfSfZAAW,12/1/2020,Price
1233z00002hoI75AAF,8/1/2021,Product
1233z00002Zei6GAAS,2/1/2020,Product
1233z00002nsUY9AAN,7/1/2021,Other
1233z00002libFFAAZ,5/1/2021,Product
1233z00002NHfOAAA2,1/1/2020,Price
1233z00002hmQ8XAAV,10/1/2020,Other
1233z00002QlYajAAG,8/1/2020,Price
1233z00002eoQktAAF,6/1/2021,Business
1233z00002ODKtLAAY,1/1/2021,Price
1233z00002nFQCnAAP,4/1/2021,Product
1233z00002ZgDDbAAO,1/1/2021,Product
1233z00002oPYkdAAH,3/1/2021,Price
1233z00002j88FvAAJ,6/1/2021,Other
1233z00002rHDs1AAH,7/1/2021,Price
1233z00002YahI9AAK,11/1/2019,Product
1233z00002k5juAAAR,12/1/2020,Business
123D000002HkMvPIAW,8/1/2020,Business
123D000002HkMvPIAW,8/1/2020,Product
1233z00002Ovv93AAC,12/1/2019,Product
1233z00002Yc4URAAA,11/1/2020,Support
1233z00002mKhysAAD,4/1/2021,Price
1233z00002hK1lKAAT,4/1/2020,Price
1233z00002SNGKcAAQ,3/1/2020,Product
1233z00002fM4g4AAD,7/1/2021,Product
1233z00002enwNUAAZ,9/1/2020,Other
1233z00002rIrFJAA1,6/1/2021,Product
1233z00002gfwsYAAR,7/1/2020,Product
123D0000028xYgdIAF,4/1/2020,Price
1233z00002mJELmAAP,7/1/2021,Price
1233z00002Trpa9AAC,7/1/2021,Business
123D0000025gSTvIAN,6/1/2020,Business
1233z00002OdfxDAAS,7/1/2020,Business
1233z00002lGA3CAAX,6/1/2021,Product
1233z00002k5VVPAA3,10/1/2020,Business
1233z00002ZF42wAAE,10/1/2019,Product
1233z00002gdLC3AAN,9/1/2020,Price
123D000002JotwMIAS,6/1/2021,Business
1233z00002NshVwAAK,10/1/2020,Business
1233z00002fLaPPAA1,3/1/2020,Price
1233z00002ZI0ENAA2,12/1/2019,Product
123D000002580VKIAZ,2/1/2020,Product
123D000002IVrHtIAM,10/1/2019,Business
1233z00002YcFyXAAW,7/1/2021,Business
1233z00002YcDAhAAO,11/1/2019,Product
1233z00002iYCTJAA5,3/1/2021,Business
1233z00002QdbEmAAK,3/1/2020,Business
1233z00002XhU2OAAW,11/1/2019,Product
1233z00002oPOuDAAX,4/1/2021,Product
1233z00002YajTNAAA,7/1/2020,Business
123D000001zcpF4IAJ,9/1/2020,Other
1233z00002M4nzNAAS,10/1/2020,Price
1233z00002SOIMDAA6,3/1/2021,Business
1233z00002jTWYZAA5,12/1/2020,Other
1233z00002lh0ciAAB,1/1/2021,Business
1233z00002ZdzKiAAK,8/1/2021,Price
1233z00002fMhxcAAD,10/1/2020,Product
1233z00002kccz8AAB,5/1/2021,Price
1233z00002ZIgXRAA2,3/1/2020,Other
1233z00002iXxIlAAL,11/1/2020,Product
1233z00002oQwO6AAL,6/1/2021,Business
1233z00002fLfSBAA1,4/1/2021,Other
1233z00002YcHttAAG,6/1/2020,Business
1233z00002fN77rAAD,8/1/2021,Business
1233z00002PYmB1AAM,10/1/2019,Product
1233z00002k5xSXAAZ,8/1/2021,Business
1233z00002TqLXFAA4,2/1/2021,Product
1233z00002dhfjrAAB,1/1/2021,Business
1233z00002jTvpiAAD,8/1/2021,Other
1233z00002RLD44AAI,12/1/2019,Product
1233z00002ZF776AAE,6/1/2020,Price
123D0000024QMuPIAX,5/1/2020,Product
123D0000028yKfaIAF,7/1/2020,Other
1233z00002WJhZoAAM,11/1/2020,Business
1233z00002fKQ4SAAX,12/1/2020,Business
1233z00002j8CDEAA3,11/1/2020,Business
1233z00002QlAXmAAO,2/1/2021,Business
1233z00002pN0waAAD,7/1/2021,Price
1232000000WsGd0AAG,3/1/2021,Price
1233z00002TRrikAAE,5/1/2020,Other
1233z00002pspZFAAZ,7/1/2021,Business
1233z00002Q6a9bAAC,7/1/2020,Other
1233z00002PZhQgAAM,3/1/2021,Product
1233z00002YZFq1AAI,8/1/2021,Product
1233z00002WlUfmAAG,2/1/2021,Other
1233z00002KwjESAAA,4/1/2020,Product
1233z00002fMqWbAAL,2/1/2021,Business
1233z00002liyy2AAB,5/1/2021,Product
123D000002J2U2aIAG,2/1/2020,Business
1233z00002pPIxYAAX,8/1/2021,Support
1233z00002hM12mAAD,12/1/2020,Price
1233z00002ZGO2OAAY,6/1/2021,Business
1233z00002geE7zAAF,9/1/2020,Price
123D000001sKF0jIAH,12/1/2020,Price
1233z00002TSJHCAA6,8/1/2020,Price
1233z00002j87c3AAB,6/1/2020,Support
123D0000028xHlGIAV,10/1/2020,Product
1233z00002eCyLgAAL,11/1/2020,Other
1233z00002fN00pAAD,4/1/2020,Other
123D000001rYC0GIAX,3/1/2020,Product
1233z00002TQSlwAAI,2/1/2021,Product
1233z00002jUfa0AAD,12/1/2020,Support
123D000002DF10fIAE,11/1/2020,Business
1233z00002kfeaBAAR,12/1/2020,Price
1233z00002eEndFAAT,7/1/2021,Price
1233z00002SMSY8AAQ,2/1/2020,Business
123D000001sKF0jIAH,12/1/2020,Product
1233z00002QlVU1AAO,3/1/2021,Product
123D0000026y8DjIAJ,8/1/2021,Product
1233z00002Qj44WAAS,1/1/2020,Product
1233z00002Qj44WAAS,1/1/2020,Business
1233z00002SKfpbAAE,2/1/2020,Product
123D0000028CHwLIAX,1/1/2021,Price
1233z00002g74K5AAJ,8/1/2020,Business
123D000001zdNIWIA3,3/1/2021,Product
1233z00002hK2RfAAL,3/1/2021,Product
1233z00002eDdBlAAL,4/1/2020,Other
1233z00002lEcM4AAL,2/1/2021,Business
1233z00002U92wVAAS,12/1/2019,Product
1233z00002VBBx5AAI,2/1/2020,Business
1233z00002WI41cAAE,6/1/2020,Business
1233z00002OEMUmAAQ,2/1/2021,Product
1233z00002g5U1eAAF,4/1/2020,Product
1233z00002jTTN6AAP,6/1/2021,Product
123D00000232mEYIAZ,8/1/2021,Product
1233z00002eDPzrAAH,4/1/2021,Business
1233z00002VDZGsAAQ,11/1/2020,Other
123D000002BmySRIAA,6/1/2021,Other
1233z00002XgQDnAAO,4/1/2020,Business
123D000001zcCyEIAV,1/1/2021,Product
1233z00002YajDoAAK,4/1/2020,Product
1233z00002TSAH8AAQ,9/1/2020,Business
1233z00002SKf3wAAE,2/1/2021,Business
1233z00002nsVGSAA3,4/1/2021,Price
1233z00002XgbatAAC,9/1/2020,Product
1233z00002djSVeAAN,2/1/2020,Business
1233z00002iXeoQAAT,2/1/2021,Product
1233z00002LGJLRAA6,7/1/2021,Business
123D000002IUFYpIAQ,2/1/2021,Price
1233z00002RKRv9AAI,11/1/2019,Product
1233z00002rAykRAAT,7/1/2021,Product
1233z00002ObxIvAAK,4/1/2021,Product
1233z00002U936uAAC,10/1/2020,Product
1233z00002ZgGUTAA4,2/1/2020,Product
1233z00002hlWnAAAV,11/1/2020,Product
1233z00002U9BozAAG,4/1/2020,Product
1233z00002mJaquAAD,12/1/2020,Support
123D00000231kQRIAZ,10/1/2020,Business
1233z00002nFToxAAH,4/1/2021,Business
1233z00002jTvF0AAL,11/1/2020,Price
1233z00002k7qW1AAJ,11/1/2020,Price
1233z00002WlCpeAAG,10/1/2020,Other
1233z00002NvNsqAAG,9/1/2020,Price
1233z00002pNh2kAAD,7/1/2021,Business
1233z00002hL5tWAAT,6/1/2020,Support
1233z00002OvAuUAAW,2/1/2020,Product
1233z00002pNFTPAA5,4/1/2021,Business
1233z00002dhZIEAA3,12/1/2020,Support
1233z00002fMBLMAA5,7/1/2020,Price
1233z00002ZFuGNAA2,4/1/2020,Business
1233z00002fKKdgAAH,1/1/2021,Other
1233z00002enM56AAF,3/1/2020,Product
1233z00002TSSJuAAQ,2/1/2020,Business
1233z00002nFo05AAD,2/1/2021,Business
1233z00002VEB3cAAI,12/1/2020,Product
1233z00002RkA6MAAW,2/1/2021,Product
1233z00002VBVErAAQ,6/1/2021,Product
123D0000020WXNbIAP,4/1/2020,Business
1233z00002nGsG4AAL,2/1/2021,Business
1233z00002Pam5yAAC,6/1/2020,Product
1233z00002lhCsEAAV,2/1/2021,Product
1233z00002eERI3AAP,5/1/2021,Product
1233z00002VEB3cAAI,12/1/2020,Price
1233z00002LGRZUAA6,4/1/2020,Business
1233z00002PYlCwAAM,6/1/2020,Business
1233z00002LH5meAAE,11/1/2019,Business
1233z00002gcz6uAAB,10/1/2020,Business
1233z00002eEs9iAAD,9/1/2020,Product
1233z00002mJaqQAAT,1/1/2021,Product
1233z00002g8WEZAA3,7/1/2020,Business
1233z00002ZGoFkAAM,3/1/2020,Other
1233z00002NIhIgAAM,12/1/2020,Price
1233z00002geYxXAAV,7/1/2021,Business
1233z00002MMaasAAE,10/1/2020,Business
1233z00002eDMsEAAX,6/1/2021,Business
1233z00002eqb66AAB,2/1/2021,Business
1233z00002PZqhpAAE,2/1/2020,Price
1233z00002Qlc6GAAS,3/1/2021,Product
1233z00002OFNVpAAQ,11/1/2020,Product
1233z00002hLwEFAA1,6/1/2020,Other
1233z00002eoOdSAAV,6/1/2021,Other
1233z00002eoOdSAAV,6/1/2021,Business
1233z00002pOfrMAAT,6/1/2021,Product
1233z00002Wk6EnAAK,8/1/2021,Product
1233z00002hnaAHAAZ,7/1/2020,Support
1233z00002ZeAIfAAO,8/1/2020,Business
1233z00002OdCCfAAO,8/1/2021,Product
1233z00002fKgrDAAT,6/1/2020,Business
1233z00002OwRV7AAO,11/1/2019,Product
1233z00002ZhZrfAAG,3/1/2020,Price
1233z00002YcI5bAAG,12/1/2019,Product
1233z00002pOZFIAA5,7/1/2021,Product
1233z00002hoefXAAR,6/1/2020,Product
1233z00002lDP49AAH,12/1/2020,Product
1233z00002lHBk7AAH,11/1/2020,Product
1233z00002lHBk7AAH,11/1/2020,Support
1233z00002Wk5Y6AAK,6/1/2020,Price
1233z00002g85PaAAJ,12/1/2020,Price
1233z00002gcN81AAF,8/1/2020,Price
1233z00002M5oAiAAK,8/1/2021,Business
1233z00002k7ZlbAAF,10/1/2020,Other
1233z00002hlV6EAAV,6/1/2020,Other
1233z00002hJeJpAAL,10/1/2020,Business
1233z00002dikqDAAR,4/1/2020,Product
1233z00002U8OxDAAW,7/1/2020,Business
1233z00002lG9rHAAT,7/1/2021,Business
1233z00002hIIv3AAH,9/1/2020,Product
1233z00002WIzC4AAM,9/1/2020,Product
1233z00002WlRzxAAG,10/1/2019,Product
1233z00002emjrHAAR,7/1/2020,Product
1233z00002ljbgFAAR,12/1/2020,Other
1233z00002mLKELAA5,5/1/2021,Product
1233z00002jStRSAA1,7/1/2021,Price
1233z00002mL8BZAA1,5/1/2021,Business
1233z00002VD4AgAAM,2/1/2021,Product
1233z00002nuqkSAAR,4/1/2021,Product
1233z00002MtUIYAA4,7/1/2020,Product
1233z00002ShhDDAAA,9/1/2020,Price
1233z00002TpmgNAAS,1/1/2020,Product
1233z00002fKtcYAAT,12/1/2020,Support
1233z00002KtrY9AAK,6/1/2021,Product
1233z00002Lpe9sAAC,3/1/2020,Product
1233z00002mIrEGAA1,6/1/2021,Business
1233z00002SjIIrAAO,10/1/2020,Price
1233z00002ZEiTjAAM,4/1/2020,Product
1233z00002XgnrdAAC,9/1/2020,Product
123D000001y49IwIAJ,9/1/2020,Business
1233z00002NJ7Z7AAM,9/1/2020,Product
1233z00002hKbF0AAL,8/1/2021,Price
1233z00002pLvbOAAT,8/1/2021,Other
1233z00002kcXUyAAN,10/1/2020,Other
1233z00002gdJq8AAF,3/1/2021,Support
1233z00002hHzMUAA1,7/1/2021,Business
123D0000029hupSIAR,1/1/2021,Business
123D000002J2xNPIAA,4/1/2021,Business
1233z00002XhaNWAAA,10/1/2020,Product
1233z00002QiBMEAA4,8/1/2021,Business
1233z00002jToLOAA1,4/1/2021,Business
1233z00002RKHw4AAI,2/1/2021,Business
1233z00002WJAemAAI,12/1/2020,Business
123D000001uFsBmIAL,7/1/2020,Product
1233z00002VB6ohAAE,6/1/2021,Product
1233z00002hIUR1AAP,7/1/2020,Business
1233z00002QkuxOAAS,1/1/2020,Price
123D0000025gTFxIAN,2/1/2021,Business
1233z00002gfJp8AAF,12/1/2020,Business
1233z00002hKutVAAT,7/1/2020,Product
1233z00002QkuxOAAS,1/1/2020,Product
1233z00002lGGCXAA5,7/1/2021,Product
1233z00002k5Y6WAAV,7/1/2021,Business
123D000001tnV1vIAF,10/1/2019,Product
1233z00002oRm6VAAT,4/1/2021,Business
1233z00002MN4CCAA2,11/1/2020,Product
1233z00002ZfWq5AAG,1/1/2021,Business
1233z00002U8P1AAAW,5/1/2020,Business
1233z00002jTGEdAAP,4/1/2021,Business
1233z00002ZGhL9AAM,12/1/2020,Business
1233z00002PZJHBAA6,8/1/2021,Product
1233z00002KwphTAAS,7/1/2021,Business
1233z00002tEBmAAAX,8/1/2021,Other
123D000002ACxQ8IAM,4/1/2020,Business
1233z00002WJ4g9AAE,8/1/2021,Other
1233z00002WJgIOAA2,3/1/2020,Product
123D000002J07RUIAA,5/1/2021,Business
1233z00002lGXk3AAH,7/1/2021,Product
1233z00002YcKR3AAO,5/1/2021,Business
123D000002BAdIDIA2,12/1/2020,Business
1233z00002lH0vXAAT,3/1/2021,Product
1233z00002j7p51AAB,8/1/2020,Product
1233z00002jVzWdAAL,4/1/2021,Product
1233z00002WHln1AAE,8/1/2021,Price
1233z00002NhIo4AAG,11/1/2019,Business
1233z00002eDuZ6AAL,5/1/2021,Business
1233z00002diuj1AAB,8/1/2021,Business
1233z00002U9lNqAAK,10/1/2019,Product
1233z00002gdfgzAAB,7/1/2020,Business
123D000002KDDndIAI,5/1/2020,Price
1233z00002gcxh6AAB,2/1/2021,Business
1233z00002KwdprAAC,6/1/2020,Other
1233z00002nFFMkAAP,6/1/2021,Price
1233z00002ZH7uHAAU,11/1/2019,Other
1233z00002j7p51AAB,2/1/2021,Business
1233z00002OsxMGAAA,1/1/2021,Product
1233z00002VCH19AAI,6/1/2020,Price
1233z00002NgL0hAAG,4/1/2021,Business
1233z00002ZdtUvAAK,3/1/2020,Price
1233z00002hKU5rAAH,2/1/2021,Business
1233z00002MMckUAAU,11/1/2019,Product
1233z00002Nvkq1AAC,8/1/2021,Price
1233z00002VCPwrAAI,7/1/2021,Product
1233z00002VBRiKAAY,2/1/2020,Product
1233z00002U8N7kAAG,8/1/2020,Other
1233z00002k5OfkAAF,11/1/2020,Business
1233z00002pM6sWAAT,7/1/2021,Other
1233z00002XkC8uAAG,10/1/2020,Business
1233z00002gcChHAAV,5/1/2021,Other
123D000001vNuPNIA1,5/1/2021,Other
1233z00002pt92pAAB,5/1/2021,Business
1233z00002eoCTlAAN,6/1/2021,Other
1233z00002ZEhTsAAM,6/1/2021,Other
1233z00002VB1EqAAM,6/1/2021,Product
1233z00002eqCNiAAN,1/1/2021,Business
1233z00002j7nsLAAR,11/1/2020,Business
1233z00002RKMnRAAY,4/1/2021,Product
1233z00002eEDBNAA5,5/1/2020,Product
1233z00002eEDBNAA5,5/1/2020,Price
1233z00002U8VbOAAW,5/1/2020,Product
1233z00002jB4ZiAAL,12/1/2020,Product
1233z00002PbhKJAAA,8/1/2021,Other
1233z00002diCOPAA3,1/1/2020,Product
1233z00002hJIq0AAH,11/1/2020,Other
1233z00002iWvoGAAT,3/1/2021,Business
1233z00002lG5mcAAD,2/1/2021,Business
123D000002Gps39IAC,4/1/2021,Product
1233z00002iXLHdAAP,1/1/2021,Product
1233z00002gcHwBAAV,3/1/2021,Other
1233z00002diCOPAA3,1/1/2020,Support
1233z00002oQjk4AAD,6/1/2021,Business
123D0000023esKFIAZ,7/1/2020,Business
1233z00002ZfSLVAA4,10/1/2020,Product
1233z00002MKs30AAE,4/1/2021,Business
1233z00002hnop2AAB,1/1/2021,Other
123D000002Bm8P4IAK,10/1/2019,Product
123D000002E75LQIAA,11/1/2020,Price
1233z00002RLxmDAAU,3/1/2020,Product
123D000001zcQnYIAV,11/1/2019,Business
1233z00002j8NBaAAN,5/1/2021,Price
1233z00002XhyCfAAK,1/1/2020,Other
1233z00002OdVr5AAG,2/1/2020,Price
1233z00002lDz6xAAD,8/1/2021,Price
1233z00002WHP5PAAY,9/1/2020,Product
1233z00002ZF84jAAE,11/1/2019,Price
1233z00002pNkavAAD,8/1/2021,Price
1233z00002hoIRbAAN,8/1/2021,Business
1233z00002M3ScYAAW,12/1/2020,Product
1233z00002M4w8tAAC,2/1/2021,Business
1233z00002licbaAAB,6/1/2021,Product
1233z00002j8wxWAAR,10/1/2020,Business
1233z00002TsEv3AAG,9/1/2020,Support
1233z00002YZrKfAAM,4/1/2021,Product
1233z00002hmSTUAA3,7/1/2020,Business
1233z00002Tq7DnAAK,4/1/2021,Price
1233z00002eqCNiAAN,1/1/2021,Other
1233z00002liU96AAF,6/1/2021,Business
1233z00002lGpScAAL,3/1/2021,Other
1233z00002OG4qpAAE,8/1/2020,Price
1233z00002j7r1sAAB,8/1/2020,Other
1233z00002hoeZjAAJ,7/1/2021,Business
1233z00002OCtkJAAU,7/1/2020,Other
1233z00002NvmJEAAA,9/1/2020,Product
1233z00002gfwxOAAR,11/1/2020,Other
1233z00002WkqN8AAK,10/1/2019,Business
1233z00002oOvytAAD,8/1/2021,Other
123D0000024RHHEIA5,5/1/2021,Business
1233z00002ZGN6lAAI,1/1/2021,Product
1233z00002ZFqPuAAM,9/1/2020,Price
123D00000259LFMIA3,5/1/2021,Product
1233z00002iXOSpAAP,8/1/2021,Product
1233z00002iXOSpAAP,8/1/2021,Other
1233z00002iWwRYAA1,3/1/2021,Business
1233z00002lGOFaAAP,8/1/2021,Business
1233z00002dk4P1AAJ,2/1/2021,Business
1233z00002lGA3CAAX,6/1/2021,Other
1233z00002OCy5RAAU,5/1/2020,Product
1233z00002Nj2c2AAC,11/1/2020,Product
1233z00002g7siPAAR,7/1/2020,Business
1233z00002NuYZ4AAO,10/1/2020,Business
1233z00002VE4g6AAE,9/1/2020,Price
1233z00002VE4g6AAE,7/1/2021,Price
1233z00002eD0lEAAT,2/1/2020,Product
1233z00002dkCYAAA3,1/1/2021,Business
1233z00002fKpYPAA1,12/1/2020,Price
1233z00002Krwd2AAC,10/1/2020,Product
1233z00002OthoKAAS,2/1/2021,Price
1233z00002eEQ3WAAX,7/1/2020,Product
1233z00002XhRQxAAO,9/1/2020,Business
1233z00002hnYstAAF,5/1/2021,Other
1233z00002k6yCPAAZ,10/1/2020,Business
1233z00002jV9M2AAL,11/1/2020,Other
1233z00002oRLL8AAP,7/1/2021,Product
1233z00002PbNnoAAG,12/1/2020,Price
1233z00002RmOLpAAO,11/1/2019,Product
1233z00002fMz4tAAD,6/1/2021,Price
1233z00002eorDtAAJ,2/1/2020,Product
1233z00002YaWtRAAW,5/1/2020,Business
1233z00002enJtaAAF,2/1/2020,Support
1233z00002jTZm3AAH,1/1/2021,Business
1233z00002dkJR7AAN,4/1/2021,Price
1233z00002ZgS80AAG,4/1/2020,Business
1233z00002jARZEAA5,8/1/2021,Price
123D0000028DOduIAH,5/1/2021,Business
1233z00002YZ4uTAAU,10/1/2019,Other
123D000001y3dbNIAR,2/1/2021,Business
1233z00002oRi85AAD,6/1/2021,Business
1233z00002djVkfAAF,4/1/2020,Price
1233z00002gduG9AAJ,6/1/2021,Other
1233z00002lhe0cAAB,8/1/2021,Product
1233z00002nFcPxAAL,2/1/2021,Product
1233z00002g4fjJAAR,8/1/2020,Product
1233z00002qRVmwAAH,6/1/2021,Other
1233z00002fNr8eAAD,6/1/2020,Business
1233z00002emrriAAB,12/1/2020,Price
1233z00002YZnn2AAE,8/1/2020,Business
1233z00002kclEqAAJ,6/1/2021,Price
1233z00002g5bAnAAJ,3/1/2021,Business
1233z00002Zhx4KAAS,1/1/2021,Price
1233z00002oRFmDAAX,5/1/2021,Product
1233z00002NurFKAAA,1/1/2020,Product
1233z00002k5eZgAAJ,6/1/2021,Business
1233z00002mKmh5AAD,3/1/2021,Other
1233z00002WlVbzAAG,8/1/2020,Price
1233z00002KuSG6AAO,12/1/2020,Product
123D000002KEQ5fIAI,6/1/2021,Product
1233z00002ZeagdAAC,12/1/2020,Other
123D000002JqHKBIA4,4/1/2020,Product
1233z00002NgYIEAA4,12/1/2019,Business
1233z00002nt8JqAAJ,6/1/2021,Business
1233z00002YZtUHAA2,12/1/2019,Other
1233z00002lkkbGAAR,2/1/2021,Product
1233z00002MJGdUAAY,11/1/2020,Business
123D000002EufZdIAK,10/1/2020,Business
123D000002Amw69IAC,11/1/2019,Price
1233z00002Nj6pHAAS,10/1/2019,Price
1233z00002g5a58AAB,5/1/2020,Price
1233z00002WkJnrAAG,12/1/2020,Product
1233z00002jV1riAAD,1/1/2021,Price
1233z00002ke8JNAAZ,3/1/2021,Support
1233z00002Si8qxAAC,1/1/2020,Other
1233z00002WH8A1AAM,10/1/2019,Other
1233z00002djPBWAA3,1/1/2021,Business
1233z00002QjV6tAAG,10/1/2020,Business
1233z00002LH3m3AAE,8/1/2021,Price
1233z00002eDMJdAAP,7/1/2020,Other
1233z00002eogfvAAB,10/1/2020,Other
123D000002JpWxEIAW,9/1/2020,Other
1233z00002eDjpNAAT,2/1/2021,Product
1233z00002OFhugAAE,3/1/2021,Business
1233z00002eogfvAAB,10/1/2020,Business
123D000002AncXpIAK,10/1/2020,Business
1233z00002Kka1cAAC,1/1/2020,Business
1233z00002purUkAAJ,5/1/2021,Other
1233z00002iVvnLAAT,8/1/2021,Product
1233z00002OukxAAAS,6/1/2020,Support
1233z00002gc19NAAR,5/1/2020,Other
1233z00002k5UciAAF,9/1/2020,Product
1233z00002NIAgAAAY,11/1/2020,Support
1233z00002OvEgmAAG,12/1/2020,Product
1233z00002lkFJgAAN,1/1/2021,Product
1233z00002WJc60AAE,12/1/2020,Business
1233z00002j8CZhAAN,8/1/2021,Price
123D000002JoMgNIAW,12/1/2019,Product
1233z00002gfjRrAAJ,6/1/2020,Product
1233z00002k7WsNAAV,10/1/2020,Product
1233z00002Tqg6DAAS,5/1/2020,Price
1233z00002g7qEiAAJ,3/1/2021,Business
1233z00002epbCvAAJ,9/1/2020,Product
1233z00002Xh7taAAC,4/1/2020,Business
1233z00002enqW9AAJ,1/1/2021,Price
1233z00002Rmt35AAC,7/1/2020,Product
1233z00002eCr4yAAD,10/1/2020,Price
1233z00002iXZU9AAP,11/1/2020,Price
1233z00002TTfHEAA2,11/1/2020,Price
1233z00002WJoCtAAM,11/1/2019,Business
1233z00002LyvXGAAA,1/1/2021,Other
123D0000028uv1lIAB,11/1/2019,Business
1233z00002Wm05xAAC,8/1/2020,Business
1233z00002geAAjAAN,5/1/2020,Business
1233z00002WHcIQAA2,9/1/2020,Business
1233z00002gfy1FAAR,1/1/2021,Product
1233z00002Xhrv3AAC,8/1/2021,Business
1233z00002SN34KAAU,5/1/2020,Business
1233z00002VCG4HAAY,10/1/2019,Other
1233z00002MLIaIAAY,7/1/2021,Business
1233z00002ZGcnNAAU,7/1/2020,Business
1233z00002Xk0KmAAK,4/1/2021,Business
123D000002Jo5HBIAA,1/1/2020,Business
1233z00002WHcIQAA2,9/1/2020,Price
1233z00002fMqacAAD,1/1/2021,Business
1233z00002fKNL6AAP,12/1/2020,Business
1233z00002QaGDdAAO,10/1/2020,Business
